Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year
ABMC,0,5,5,0
Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year
ABMC,1,9,10,0
Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year
ABMC,1,3,3,1
Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year
ABMC,1,9,9,1
Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year
ABMC,0,26,25,1
Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year
ABMC,1,17,18,0
Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year
Component,Number of Requests Pending as of Start of Fiscal Year,Number of Requests Received in Fiscal Year,Number of Requests Processed in Fiscal Year,Number of Requests Pending as of End of Fiscal Year


American Battle Monuments Commission in 2015
(1) Total Active Results
Show | Hide
American Battle Monuments Commission in 2014
(1) Total Active Results
Show | Hide
American Battle Monuments Commission in 2013
(1) Total Active Results
Show | Hide
American Battle Monuments Commission in 2012
(1) Total Active Results
Show | Hide
American Battle Monuments Commission in 2011
(1) Total Active Results
Show | Hide
American Battle Monuments Commission in 2010
(1) Total Active Results
Show | Hide
American Battle Monuments Commission in 2009
(0) Total Active Results
Show | Hide
American Battle Monuments Commission in 2008
