Component,1-20 Days,21-40 Days,41-60 Days,61-80 Days,81-100 Days,101-120 Days,121-140 Days,141-160 Days,161-180 Days,181-200 Days,201-300 Days,301-400 Days,400+ Days,Total,Year
Total,25,6,1,4,1,2,0,2,1,0,4,3,1,50,2008
Total,33,4,10,2,0,0,0,0,0,0,1,0,1,51,2009
Total,17,3,0,2,1,0,0,0,0,0,1,0,0,24,2010
Total,8,8,3,0,0,0,0,0,0,0,0,0,0,19,2011
Total,8,10,2,1,0,0,0,0,0,0,0,0,0,21,2012
Total,8,9,3,1,2,0,0,0,0,0,2,0,0,25,2013
Total,11,3,2,3,0,0,0,0,0,0,0,0,0,19,2014
Total,21,11,5,5,1,0,0,3,0,0,2,4,4,56,2015
