Component,1-20 Days,21-40 Days,41-60 Days,61-80 Days,81-100 Days,101-120 Days,121-140 Days,141-160 Days,161-180 Days,181-200 Days,201-300 Days,301-400 Days,400+ Days,Total
U.S. CPSC,70,10,9,6,5,2,0,2,2,1,1,3,1,112,Total,70,10,9,6,5,2,0,2,2,1,1,3,1,112
U.S. CPSC,70,10,9,6,5,2,0,2,2,1,1,3,1,112,Total,70,10,9,6,5,2,0,2,2,1,1,3,1,112
U.S. CPSC,70,10,9,6,5,2,0,2,2,1,1,3,1,112,Total,70,10,9,6,5,2,0,2,2,1,1,3,1,112
