Agency,Component,Year,Request Ex. 1,Request Ex. 2,Request Ex. 3,Request Ex. 4,Request Ex. 5,Request Ex. 6,Request Ex. 7A,Request Ex. 7B,Request Ex. 7C,Request Ex. 7D,Request Ex. 7E,Request Ex. 7F,Request Ex. 8,Request Ex. 9,
OSTP,OSTP,2015,0,6,3,0,21,25,0,0,0,0,0,0,0,0
USAB,USAB,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OSC,OSC,2015,0,0,1,0,21,13,0,0,32,0,0,0,0,0
PBGC,PBGC,2015,0,0,4,27,18,392,0,0,4,0,2,0,0,0
NTSB,NTSB,2015,0,0,6,10,136,55,101,0,0,0,0,0,0,0
ONHIR,ONHIR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TVA,TVA,2015,0,2,3,8,18,64,0,0,6,0,2,9,0,0
NEA,NEA,2015,0,0,1,25,2,26,0,0,0,0,0,0,0,0
SSS,SSS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRB,NLRB,2015,0,9,0,9,110,608,210,0,613,160,6,1,0,0
SSA,SSA,2015,0,3,12,14,80,805,4,3,38,13,37,9,0,0
NCPC,NCPC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLRA,FLRA,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USTDA,USTDA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USPS,USPS,2015,0,10,570,83,95,738,23,3,287,42,84,2,0,0
NSF,NSF,2015,0,2,2,181,10,213,1,0,11,1,0,0,0,0
PCLOB,PCLOB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSHRC,OSHRC,2015,0,0,0,2,1,14,0,0,0,0,0,0,0,0
USDA,USDA,2015,0,13,498,489,581,1947,118,6,797,62,217,40,1,8
OPIC,OPIC,2015,0,2,1,10,5,13,0,0,2,0,0,0,0,0
OGE,OGE,2015,0,0,13,0,22,17,0,0,0,0,0,0,0,0
US ADF,US ADF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2015,0,3,0,4,9,23,2,0,0,0,0,2,0,0
ONDCP,ONDCP,2015,0,0,0,0,3,20,1,0,1,0,0,0,0,0
AFRH,AFRH,2015,0,0,0,2,1,2,0,0,0,0,0,0,0,0
FMCS,FMCS,2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FCA,FCA,2015,0,0,0,0,1,3,0,0,1,0,0,0,1,0
IAF,IAF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTC,FTC,2015,0,3,181,80,104,550,72,0,28,9,21,0,0,0
FRB,FRB,2015,0,0,0,47,26,26,18,0,1,0,0,0,40,0
NRPC,NRPC,2015,0,1,8,11,7,29,8,0,20,0,3,3,0,0
NMB,NMB,2015,0,0,0,2,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2015,0,0,0,12,4,30,0,0,0,0,0,0,0,0
CSOSA,CSOSA,2015,0,49,1,0,20,422,0,0,422,18,17,43,0,0
CPPBSD,CPPBSD,2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2015,0,0,0,0,1,2,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2015,0,0,1,0,1,1,0,0,0,0,0,0,0,0
FRTIB,FRTIB,2015,0,0,0,2,5,2,0,1,0,0,0,0,0,0
DOT,DOT,2015,0,16,230,228,519,1760,87,0,593,141,16,16,0,0
FOMC,FOMC,2015,0,0,0,2,9,4,4,0,0,0,0,0,0,0
CO,CO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFTC,CFTC,2015,0,0,20,34,15,51,19,0,14,4,0,0,1,0
CSB,CSB,2015,0,0,2,4,0,3,10,0,0,0,2,1,0,0
U.S. CPSC,U.S. CPSC,2015,0,0,263,149,237,190,27,0,6,18,0,0,0,0
SIGAR,SIGAR,2015,0,0,0,1,3,14,6,0,2,0,1,0,0,0
DNFSB,DNFSB,2015,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2015,0,2,0,30,21,27,1,0,3,2,3,0,0,0
HHS,HHS,2015,1,10,143,860,704,8619,164,201,1280,225,55,32,0,0
USITC,USITC,2015,1,0,7,5,6,4,0,0,0,0,0,0,0,0
OPM,OPM,2015,1,8,937,27,18,2174,5,0,2078,171,345,7,0,0
USNRC,USNRC,2015,1,3,3,23,42,62,28,0,68,1,19,42,0,0
OMB,OMB,2015,1,2,0,0,37,15,0,0,0,0,0,0,0,0
VA,VA,2015,3,12,3231,317,440,11628,144,20,3793,7,16,10,0,0
ED,ED,2015,3,4,20,235,121,626,223,3,393,2,26,1,0,0
FCC,FCC,2015,4,19,0,58,73,297,15,0,28,0,12,0,0,0
DOC,DOC,2015,4,13,122,73,131,266,23,3,98,1,20,1,0,0
USTR,USTR,2015,13,0,3,3,8,13,0,0,0,0,0,0,0,0
DOE,DOE,2015,16,15,69,135,140,390,15,0,66,1,26,19,0,0
Treasury,Treasury,2015,19,20,3104,245,804,1011,563,1,1195,38,1353,10,71,0
DHS,DHS,2015,45,822,12728,473,42931,178929,759,836,193239,465,193826,1725,0,0
ODNI,ODNI,2015,92,0,158,3,51,34,1,0,1,1,3,0,0,0
State,State,2015,272,12,6430,55,164,1771,26,1,217,19,250,9,0,0
NARA,NARA,2015,368,15,240,5,36,248,4,0,120,207,44,12,1,0
DOJ,DOJ,2015,447,250,1576,335,1372,7996,1055,43,9091,2271,3836,2697,10,2
CIA,CIA,2015,1623,2,1843,2,44,92,5,0,14,15,10,0,0,0
DoD,DoD,2015,1662,236,2398,1140,3486,11346,739,41,5772,342,2031,268,0,11
