Agency,Component,Year,Request Ex. 1,Request Ex. 2,Request Ex. 3,Request Ex. 4,Request Ex. 5,Request Ex. 6,Request Ex. 7A,Request Ex. 7B,Request Ex. 7C,Request Ex. 7D,Request Ex. 7E,Request Ex. 7F,Request Ex. 8,Request Ex. 9,
SSS,SSS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRB,NLRB,2014,0,0,0,0,2,8,5,0,5,1,0,0,0,0
SSA,SSA,2014,0,0,0,1,5,160,0,0,2,7,5,0,0,0
NCPC,NCPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLRA,FLRA,2014,0,1,0,0,2,0,0,0,0,0,0,0,0,0
USTDA,USTDA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USPS,USPS,2014,0,0,9,1,6,15,3,0,35,2,5,0,0,0
USTR,USTR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSF,NSF,2014,0,0,0,0,0,5,0,0,4,0,0,0,0,0
PCLOB,PCLOB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSHRC,OSHRC,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USDA,USDA,2014,0,0,6,6,12,34,7,0,17,2,4,1,0,0
OPIC,OPIC,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OMB,OMB,2014,0,0,0,0,2,1,0,0,0,0,0,0,0,0
OGE,OGE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US ADF,US ADF,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2014,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ONDCP,ONDCP,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRH,AFRH,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RATB,RATB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOC,DOC,2014,0,1,4,3,13,6,2,0,4,1,0,0,0,0
FMCS,FMCS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCA,FCA,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IAF,IAF,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTC,FTC,2014,0,0,4,2,1,3,0,0,3,2,1,0,0,0
FRB,FRB,2014,0,0,0,3,1,2,0,0,1,1,0,0,6,0
NRPC,NRPC,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NMB,NMB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSOSA,CSOSA,2014,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CPPBSD,CPPBSD,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOE,DOE,2014,0,0,2,6,12,8,0,0,2,0,0,2,0,0
ACUS,ACUS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2014,0,1,0,0,4,4,1,0,1,1,2,0,0,0
ED,ED,2014,0,0,0,0,10,2,1,0,4,1,3,0,0,0
FRTIB,FRTIB,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DOT,DOT,2014,0,1,0,12,25,8,0,0,1,0,0,1,0,0
FOMC,FOMC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,CO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFTC,CFTC,2014,0,0,2,2,1,2,0,0,1,0,0,0,0,0
CSB,CSB,2014,0,0,0,3,0,0,2,0,0,0,0,0,0,0
U.S. CPSC,U.S. CPSC,2014,0,0,9,7,8,2,1,0,0,0,0,0,0,0
SIGAR,SIGAR,2014,0,1,1,1,0,1,1,0,1,1,1,0,0,0
DNFSB,DNFSB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ODNI,ODNI,2014,0,0,1,0,0,1,0,0,0,0,0,0,0,0
OSTP,OSTP,2014,1,0,0,0,2,1,0,0,0,0,0,0,0,0
Treasury,Treasury,2014,2,2,90,10,50,50,40,0,60,6,46,0,12,0
FCC,FCC,2014,2,0,0,3,3,0,0,0,0,0,0,0,0,0
NARA,NARA,2014,7,0,11,1,2,12,1,0,5,5,3,2,0,0
DOJ,DOJ,2014,52,0,131,5,99,368,116,2,623,158,558,150,0,0
State,State,2014,55,15,164,9,22,51,2,0,13,2,9,1,0,0
CIA,CIA,2014,117,0,110,1,9,14,4,0,2,0,0,0,0,0
DoD,DoD,2014,183,1,167,19,76,197,13,0,66,6,12,1,0,0
