Agency,Component,Year,1-20,21-40,41-60,61-80,81-100,101-120,121-140,141-160,161-180,181-200,201-300,301-400,400+,
STB,STB,2012,,,,,,,,,,,,,
ODNI,ODNI,2012,0,2,0,0,0,0,0,0,0,0,0,0,1
HHS,HHS,2012,1,3,3,1,2,1,2,1,1,1,1,2,0
CNCS,CNCS,2012,1,2,0,0,0,0,0,0,0,0,0,0,0
USAID,USAID,2012,1,1,2,1,1,0,0,0,0,0,0,0,2
NCUA,NCUA,2012,1,0,0,0,0,0,0,0,0,0,0,0,0
PC,PC,2012,1,2,1,0,0,0,0,0,0,0,0,0,0
USTR,USTR,2012,1,0,3,0,0,0,0,0,0,0,0,0,0
US ADF,US ADF,2012,1,0,0,0,0,0,0,0,0,0,0,0,0
CPPBSD,CPPBSD,2012,1,0,0,0,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2012,1,0,0,0,0,0,0,0,0,0,0,0,0
FOMC,FOMC,2012,1,0,0,0,0,0,0,0,0,0,0,0,0
FMSHRC,FMSHRC,2012,2,0,0,0,0,0,0,0,0,0,0,0,0
FMC,FMC,2012,2,0,0,0,0,0,0,0,0,0,0,0,0
CIA,CIA,2012,2,0,1,0,0,1,0,0,0,0,1,0,0
FEC,FEC,2012,2,0,0,0,0,0,0,0,0,0,0,0,0
USPS,USPS,2012,2,0,0,0,0,0,0,0,0,0,0,0,0
NRPC,NRPC,2012,2,0,0,0,0,0,0,0,0,0,0,0,0
CSB,CSB,2012,2,2,0,0,0,0,0,1,0,0,0,0,1
FCSIC,FCSIC,2012,3,0,0,0,0,0,0,0,0,0,0,0,0
MSPB,MSPB,2012,3,0,0,0,0,0,0,0,0,0,0,0,0
LSC,LSC,2012,3,0,0,0,0,0,0,0,0,0,0,0,0
OSTP,OSTP,2012,3,1,2,0,1,0,0,0,0,0,0,0,0
FTC,FTC,2012,3,0,0,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2012,3,0,0,0,0,0,0,0,0,0,0,0,0
USITC,USITC,2012,4,1,0,0,0,0,0,0,0,0,0,0,0
DOC,DOC,2012,4,1,0,0,0,0,0,0,0,0,0,0,0
DOE,DOE,2012,4,0,0,0,0,0,0,0,0,1,0,0,2
ED,ED,2012,4,0,3,0,0,2,2,0,0,0,1,0,0
OSC,OSC,2012,6,0,0,1,0,0,1,0,0,0,0,1,0
NLRB,NLRB,2012,6,0,0,0,0,0,0,0,0,0,0,0,0
NEA,NEA,2012,7,1,0,1,0,0,0,0,0,0,0,0,0
FCA,FCA,2012,7,0,0,0,0,0,0,0,0,0,0,0,0
HUD,HUD,2012,8,4,0,0,0,0,0,0,0,0,0,0,0
EEOC,EEOC,2012,9,0,0,0,0,0,0,0,0,0,0,0,0
OPM,OPM,2012,15,36,46,8,3,1,1,0,0,0,1,0,1
SEC,SEC,2012,16,2,0,0,1,0,0,0,0,0,0,0,0
NARA,NARA,2012,16,4,0,0,0,0,0,0,0,0,0,0,0
USDA,USDA,2012,18,6,3,0,2,0,0,0,0,0,0,1,0
VA,VA,2012,20,4,1,0,0,0,0,0,0,0,0,2,0
DOI,DOI,2012,21,3,2,1,0,1,0,1,0,0,0,2,0
FMCS,FMCS,2012,21,0,0,0,0,0,0,0,0,0,0,0,0
DOJ,DOJ,2012,33,11,14,11,3,9,6,7,7,8,30,13,26
FDIC,FDIC,2012,36,1,1,0,0,1,0,0,0,0,0,0,0
DHS,DHS,2012,42,7,0,3,0,0,0,1,0,1,0,1,1
DOT,DOT,2012,47,10,8,1,2,0,1,0,1,0,1,0,0
Treasury,Treasury,2012,77,31,9,5,2,1,2,0,0,0,1,1,2
U.S. DOL,U.S. DOL,2012,106,16,5,2,3,2,0,0,0,1,0,3,10
DoD,DoD,2012,1130,140,4,2,1,0,2,1,0,0,0,1,0
