Agency,Component,Year,Request Ex. 1,Request Ex. 2,Request Ex. 3,Request Ex. 4,Request Ex. 5,Request Ex. 6,Request Ex. 7A,Request Ex. 7B,Request Ex. 7C,Request Ex. 7D,Request Ex. 7E,Request Ex. 7F,Request Ex. 8,Request Ex. 9,
CEQ,CEQ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUD,HUD,2012,0,0,1,1,7,7,0,0,1,0,1,0,1,0
USCCR,USCCR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABMC,ABMC,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC,SEC,2012,0,1,1,6,10,8,44,0,8,0,3,0,3,0
PC,PC,2012,0,0,0,0,3,4,0,0,0,0,0,1,0,0
OSTP,OSTP,2012,0,0,0,0,2,1,0,0,0,0,0,0,0,0
OSC,OSC,2012,0,0,0,0,1,2,0,0,3,0,0,0,0,0
PBGC,PBGC,2012,0,0,0,0,1,5,0,0,0,0,0,0,0,0
NTSB,NTSB,2012,0,0,0,0,2,0,2,0,0,0,0,0,0,0
USNRC,USNRC,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ONHIR,ONHIR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TVA,TVA,2012,0,0,0,0,4,4,0,0,1,1,1,1,0,0
NEA,NEA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSS,SSS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRB,NLRB,2012,0,0,0,0,10,10,8,0,8,4,0,0,0,0
SSA,SSA,2012,0,162,1,0,19,336,0,0,0,0,159,0,0,0
NCPC,NCPC,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLRA,FLRA,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USTDA,USTDA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USPS,USPS,2012,0,0,23,2,12,26,5,0,20,4,1,0,0,0
USTR,USTR,2012,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NSF,NSF,2012,0,0,0,1,1,3,0,0,0,0,0,0,0,0
OSHRC,OSHRC,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USDA,USDA,2012,0,0,26,11,13,40,4,2,18,2,11,0,0,0
OPIC,OPIC,2012,0,0,1,1,1,0,0,0,0,0,0,0,0,0
OGE,OGE,2012,0,1,0,0,1,2,0,0,0,0,0,0,0,0
US ADF,US ADF,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2012,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ONDCP,ONDCP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRH,AFRH,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RATB,RATB,2012,0,0,0,0,1,0,1,0,0,0,1,0,0,0
DOC,DOC,2012,0,1,10,4,18,16,0,0,9,0,2,0,0,0
FMCS,FMCS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCA,FCA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAF,IAF,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTC,FTC,2012,0,0,4,2,11,5,5,0,0,0,1,0,0,0
FRB,FRB,2012,0,0,1,11,4,6,0,0,0,0,0,0,10,0
NRPC,NRPC,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NMB,NMB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CSOSA,CSOSA,2012,0,0,0,0,0,2,0,0,2,0,0,0,0,0
CPPBSD,CPPBSD,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ED,ED,2012,0,1,0,1,4,8,4,0,13,0,1,0,0,0
FRTIB,FRTIB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOT,DOT,2012,0,0,2,5,19,31,0,0,10,3,0,0,0,0
FOMC,FOMC,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CO,CO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFTC,CFTC,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CSB,CSB,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0
U.S. CPSC,U.S. CPSC,2012,0,0,10,8,7,6,2,0,1,0,0,0,0,0
SIGAR,SIGAR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNFSB,DNFSB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasury,Treasury,2012,1,4,90,11,44,61,13,1,51,4,22,2,9,0
DHS,DHS,2012,1,16,58,14,660,909,30,2,1067,1,991,13,0,0
OMB,OMB,2012,1,4,0,1,10,5,0,0,0,0,0,0,0,0
ODNI,ODNI,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NARA,NARA,2012,2,0,4,0,5,4,0,0,1,2,1,0,0,0
DOE,DOE,2012,2,0,2,5,6,4,0,0,1,0,0,0,0,0
State,State,2012,56,0,42,2,13,29,2,0,8,3,5,2,0,0
DOJ,DOJ,2012,60,1,119,8,118,362,128,2,667,190,424,155,0,0
CIA,CIA,2012,106,0,107,1,5,10,0,0,0,0,0,0,0,0
DoD,DoD,2012,180,11,142,31,98,202,11,1,82,4,8,3,0,0
