Agency,Component,Year,Request Ex. 1,Request Ex. 2,Request Ex. 3,Request Ex. 4,Request Ex. 5,Request Ex. 6,Request Ex. 7A,Request Ex. 7B,Request Ex. 7C,Request Ex. 7D,Request Ex. 7E,Request Ex. 7F,Request Ex. 8,Request Ex. 9,
HHS,HHS,2013,0,7,129,758,366,6999,283,4,1072,81,53,10,0,0
US RRB,US RRB,2013,0,0,27,0,1,1,0,0,0,0,0,0,0,0
USITC,USITC,2013,0,0,0,2,3,0,0,0,0,0,0,0,0,0
FMSHRC,FMSHRC,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USIBWC,USIBWC,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDIC,FDIC,2013,0,9,3,105,43,141,1,1,3,2,0,0,57,0
FCSIC,FCSIC,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMC,FMC,2013,0,0,3,3,5,3,0,0,1,1,0,0,0,0
FFIEC,FFIEC,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CNCS,CNCS,2013,0,0,0,2,12,16,0,0,0,0,0,0,0,0
STB,STB,2013,0,0,1,0,0,3,0,0,0,0,0,0,0,0
SBA,SBA,2013,0,2,2,88,27,58,1,0,0,0,0,0,0,0
OPM,OPM,2013,0,17,909,33,21,4000,1,0,3788,176,191,8,0,0
NIGC,NIGC,2013,0,0,0,9,7,7,0,0,4,1,5,0,0,0
USAID,USAID,2013,0,1,34,51,22,64,4,0,10,4,2,0,0,0
MSPB,MSPB,2013,0,0,0,5,3,40,0,0,0,0,0,0,0,0
IMLS,IMLS,2013,0,0,0,17,2,3,0,0,0,0,0,0,0,0
GSA,GSA,2013,0,2,32,266,117,188,7,2,26,6,4,36,0,0
U.S. DOL,U.S. DOL,2013,0,162,11,3674,3354,2111,1802,79,5751,2110,1481,1,0,0
FERC,FERC,2013,0,1,8,19,20,18,5,1,1,0,5,9,0,1
NCUA,NCUA,2013,0,0,0,22,15,44,0,0,5,0,0,0,30,0
NASA,NASA,2013,0,5,26,120,24,67,12,0,21,4,7,5,0,0
FHFA,FHFA,2013,0,2,0,40,25,25,9,0,11,1,4,0,17,0
FEC,FEC,2013,0,2,6,2,10,16,3,0,3,0,0,0,0,0
EEOC,EEOC,2013,0,0,5723,33,13136,2533,1520,0,6264,120,1,0,0,0
LSC,LSC,2013,0,0,1,0,2,6,8,0,3,0,0,0,0,0
PRC,PRC,2013,0,0,0,1,1,1,0,0,0,0,0,0,0,0
CEQ,CEQ,2013,0,0,0,0,6,8,0,0,0,0,0,0,0,0
CFPB,CFPB,2013,0,6,6,28,35,77,12,0,4,2,4,0,9,0
HUD,HUD,2013,0,7,12,129,72,199,31,1,19,4,6,2,2,0
USCCR,USCCR,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ABMC,ABMC,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC,SEC,2013,0,2,30,109,147,261,720,2,226,25,38,4,44,0
PC,PC,2013,0,0,0,0,4,24,0,8,8,0,0,2,0,0
OSTP,OSTP,2013,0,0,0,1,9,16,0,0,1,0,1,0,0,0
OSC,OSC,2013,0,1,0,0,19,22,2,0,32,0,0,0,0,0
PBGC,PBGC,2013,0,0,1,11,10,268,1,0,1,0,0,0,0,0
NTSB,NTSB,2013,0,0,8,9,80,31,102,0,1,0,0,0,0,0
USNRC,USNRC,2013,0,3,1,18,24,38,15,0,29,3,3,30,0,0
ONHIR,ONHIR,2013,0,0,0,0,47,35,0,0,0,0,0,0,0,0
TVA,TVA,2013,0,2,8,12,22,45,2,0,7,0,2,0,0,0
NEA,NEA,2013,0,0,0,24,5,30,0,0,0,0,0,0,0,0
SSS,SSS,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRB,NLRB,2013,0,10,0,8,122,267,207,0,267,154,9,0,0,0
